date,SPY,EWJ,005930.KS,EZU,TSM
2023-12-21,460.0399169921875,58.99973678588867,71377.4296875,44.66495513916016,99.49380493164062
2023-12-22,460.9644470214844,59.18665313720703,72233.9765625,44.58942794799805,100.07592010498048
2023-12-26,462.9108276367188,59.16796112060547,72900.1484375,44.91041564941406,101.3371810913086
2023-12-27,463.7478637695313,59.495059967041016,74584.015625,45.13700485229492,101.5312271118164
2023-12-28,463.9230041503906,59.85020065307617,75062.1328125,44.75935745239258,101.5797348022461
2023-12-29,462.5799560546875,59.94365692138672,75062.1328125,44.78768157958984,100.9005889892578
2024-01-02,459.9912109375,59.40160369873047,76113.953125,44.16458511352539,98.50420379638672
2024-01-03,456.2345886230469,59.074501037597656,73627.8125,43.54148483276367,97.18473052978516
2024-01-04,454.7650451660156,58.9343147277832,73245.3515625,43.76806640625,96.17572784423828
2024-01-05,455.387939453125,59.373565673828125,73245.3515625,43.73030090332031,96.6414031982422
2024-01-08,461.8889465332031,60.24271774291992,73149.734375,44.24955368041992,99.19303894042967
2024-01-09,461.1882629394531,59.87823486328125,71428.546875,43.76806640625,98.85345458984376
2024-01-10,463.7964782714844,60.9530029296875,70376.7265625,44.01353073120117,97.79595184326172
2024-01-11,463.5921020507813,61.49505233764648,69994.234375,43.95688629150391,98.20343017578124
2024-01-12,463.9132690429688,62.083831787109375,69898.625,44.02296829223633,98.22283172607422
2024-01-16,462.2101135253906,61.62589263916016,69420.515625,43.239376068115234,98.64002227783205
2024-01-17,459.6408386230469,60.85954284667969,67890.578125,42.9372673034668,99.88186645507812
2024-01-18,463.7283935546875,61.429630279541016,68559.9375,43.46596145629883,109.66146850585938
2024-01-19,469.50927734375,61.5885124206543,71428.546875,43.62644958496094,110.79660034179688
2024-01-22,470.5020446777344,62.31747817993164,71811.03125,43.60757064819336,109.66146850585938
2024-01-23,471.8741455078125,61.76607894897461,71906.6484375,43.522605895996094,110.72869110107422
2024-01-24,472.3900146484375,61.84083938598633,70759.2109375,44.2117919921875,113.04745483398438
2024-01-25,474.9592895507813,61.60719680786133,70854.8203125,44.41005325317383,113.08626556396484
2024-01-26,474.35589599609375,61.11187744140625,70185.484375,44.74992370605469,113.76541900634766
2024-01-29,478.112548828125,61.84083938598633,71141.6875,44.844329833984375,113.49376678466795
2024-01-30,477.7427368164063,61.616546630859375,71046.0546875,44.89153671264648,112.60118103027344
2024-01-31,469.9472351074219,61.87822723388672,69516.15625,44.52334213256836,109.59355926513672
2024-02-01,476.0979614257813,62.54177474975586,70376.7265625,44.97650146484375,110.0107421875
2024-02-02,481.1100463867188,62.15860366821289,71906.6484375,44.58942794799805,112.3004150390625
2024-02-05,479.3582153320313,61.85953903198242,71046.0546875,44.36284255981445,115.24980926513672
2024-02-06,480.74993896484375,61.850189208984375,71141.6875,44.65551376342773,115.82222747802734
2024-02-07,484.7596130371094,62.205326080322266,71715.40625,44.608306884765625,121.25533294677734
2024-02-08,484.97369384765625,62.04644775390625,70854.8203125,44.73103713989258,129.74456787109375
2024-02-09,487.7765808105469,62.27074432373047,70854.8203125,44.967063903808594,129.14305114746094
2024-02-12,487.5625,62.58850860595703,,44.957618713378906,126.57202911376952
2024-02-13,480.8472595214844,62.3735466003418,71906.6484375,44.107940673828125,123.7487564086914
2024-02-14,485.2170104980469,62.61654281616211,70759.2109375,44.64607620239258,125.41748809814452
2024-02-15,488.5649108886719,63.21467208862305,69994.234375,45.203086853027344,125.18465423583984
2024-02-16,486.1318359375,63.20531845092773,69611.75,45.10867691040039,122.91436767578124
2024-02-20,483.4554748535156,63.48569488525391,70089.8671875,45.373023986816406,121.59491729736328
2024-02-21,483.8934326171875,63.354862213134766,69803.0,45.60904693603516,121.60460662841795
2024-02-22,493.9078674316406,64.3922348022461,69898.625,46.24158477783203,125.22345733642578
2024-02-23,494.2485046386719,64.49504089355469,69707.3828125,46.26990509033203,125.66973114013672
2024-02-26,492.438232421875,64.4856948852539,69611.75,46.25102996826172,126.74666595458984
2024-02-27,493.3531188964844,64.65392303466797,69707.3828125,46.42095947265625,124.75774383544922
2024-02-28,492.7010498046875,64.17729187011719,69994.234375,46.3265495300293,123.58382415771484
2024-02-29,494.4723205566406,64.59784698486328,70185.484375,46.30767440795898,124.83536529541016
2024-03-01,499.1145324707031,65.72867584228516,70185.484375,46.600341796875,129.90948486328125
2024-03-04,498.5793151855469,65.34549713134766,71619.7890625,46.66642379760742,134.13955688476562
2024-03-05,493.5963745117188,65.70063781738281,70472.34375,46.44928741455078,130.9476318359375
2024-03-06,496.0975646972656,66.70063781738281,69707.3828125,46.9307746887207,137.35092163085938
2024-03-07,501.0220336914063,66.67259216308594,69038.0390625,47.65772247314453,144.75352478027344
2024-03-08,498.0147705078125,66.52306365966797,70089.8671875,47.289527893066406,142.00787353515625
2024-03-11,497.5866088867188,65.04644012451172,69229.28125,47.25176239013672,134.8769073486328
2024-03-12,502.9393615722656,65.40158081054688,70089.8671875,47.71437072753906,140.09657287597656
2024-03-13,502.15087890625,64.83148956298828,70854.8203125,47.88430404663086,137.9039306640625
2024-03-14,501.1583557128906,64.5417709350586,71046.0546875,47.516109466552734,135.45904541015625
2024-03-15,497.7170715332031,65.01840209960938,69133.65625,47.55387115478516,132.897705078125
2024-03-18,500.6750793457031,66.02774047851562,69611.75,47.327293395996094,133.10618591308594
2024-03-19,503.4573669433594,66.28008270263672,69611.75,47.45001983642578,131.3819580078125
2024-03-20,508.1140441894531,66.7940902709961,73532.2109375,48.12033081054688,133.2133331298828
2024-03-21,509.7931823730469,67.13053894042969,75827.1015625,47.912628173828125,135.84352111816406
2024-03-22,508.82666015625,67.1211929321289,75444.6171875,47.76157379150391,136.9053192138672
2024-03-25,507.4208984375,66.34549713134766,74775.265625,47.912628173828125,136.60336303710938
2024-03-26,506.4837036132813,66.63521575927734,76400.828125,48.0164794921875,135.24928283691406
2024-03-27,510.7401428222656,66.92494201660156,76305.203125,48.42243576049805,133.1549072265625
2024-03-28,510.64251708984375,66.68193817138672,77612.515625,48.205299377441406,132.53143310546875
2024-04-01,509.7540893554688,65.68194580078125,78765.171875,48.23361587524414,137.8307647705078
2024-04-02,506.5130615234375,65.34549713134766,81646.8203125,47.704925537109375,136.59359741210938
2024-04-03,507.0694274902344,65.79409790039062,80782.3203125,48.12976837158203,138.32754516601562
2024-04-04,500.8801574707031,65.11186218261719,81934.9921875,47.62940216064453,136.04808044433594
2024-04-05,506.1127014160156,65.29878234863281,81166.546875,47.76157379150391,137.70413208007812
2024-04-08,506.3958740234375,65.6258773803711,81166.546875,48.05424499511719,139.09713745117188
2024-04-09,506.9815368652344,65.8688735961914,80302.0546875,47.837100982666016,141.63963317871094
2024-04-10,501.9051513671875,64.84082794189453,80302.0546875,47.21399688720703,142.4384307861328
2024-04-11,505.6929626464844,65.41091918945312,80782.3203125,47.17623519897461,143.39308166503906
2024-04-12,498.7128601074219,64.5417709350586,80398.109375,46.25102996826172,138.83412170410156
2024-04-15,492.4648742675781,64.27073669433594,78957.28125,46.19438171386719,136.51565551757812
2024-04-16,491.5667419433594,63.3735466003418,76844.0703125,46.03388214111328,136.18446350097656
2024-04-17,488.6575622558594,62.70065307617188,75787.4609375,46.052764892578125,135.4343719482422
2024-04-18,487.6519775390625,62.51373672485352,76459.84375,46.00556182861328,128.84922790527344
2024-04-19,483.3956298828125,62.1399040222168,74538.7421875,46.00556182861328,124.39739227294922
2024-04-22,487.8472900390625,62.775421142578125,73097.9296875,46.53425598144531,126.39437103271484
2024-04-23,493.6363830566406,62.91560363769531,72521.6015625,47.308406829833984,129.9791717529297
2024-04-24,493.402099609375,63.1866340637207,75499.2890625,47.13847351074219,129.5310821533203
2024-04-25,491.5276794433594,62.205326080322266,73290.0390625,46.94965744018555,133.04774475097656
2024-04-26,496.1843566894531,62.73803329467773,73674.25,47.34617233276367,134.7232666015625
2024-04-29,497.9416198730469,63.30812454223633,73674.25,47.355613708496094,134.9180908203125
2024-04-30,490.0535888671875,62.868873596191406,74442.6953125,46.50593185424805,133.78807067871094
2024-05-01,488.46234130859375,62.71935272216797,74442.6953125,46.345436096191406,131.45013427734375
2024-05-02,493.0310974121094,63.99036407470703,74922.953125,46.88357162475586,132.706787109375
2024-05-03,499.1423950195313,64.72867584228516,74538.7421875,47.317848205566406,137.89894104003906
2024-05-06,504.29693603515625,65.11186218261719,74538.7421875,47.76157379150391,139.1361083984375
2024-05-07,504.85345458984375,64.40158081054688,78092.78125,48.09200286865234,137.4605712890625
2024-05-08,504.9021301269531,63.588504791259766,78092.78125,48.29970550537109,139.8861846923828
2024-05-09,507.8113708496094,63.86886978149414,76555.9140625,48.76231002807617,139.09713745117188
2024-05-10,508.4655151367188,63.50438690185547,76075.625,48.95112991333008,145.3997802734375
2024-05-13,508.5338134765625,63.252052307128906,75307.1875,48.97000503540039,142.62353515625
2024-05-14,510.8670349121094,63.74737930297852,75211.1328125,49.36652755737305,148.02023315429688
2024-05-15,517.193115234375,64.45765686035156,75211.1328125,49.85745620727539,151.55636596679688
2024-05-16,516.1289672851562,63.803443908691406,75115.078125,49.4326171875,148.29299926757812
2024-05-17,516.8709106445312,64.23336029052734,74346.6328125,49.55534744262695,147.7572021484375
2024-05-20,517.4664306640625,64.69129943847656,75787.4609375,49.53646469116211,149.57882690429688
2024-05-21,518.7355346679688,64.31746673583984,75307.1875,49.4326171875,149.6957550048828
2024-05-22,517.2418823242188,63.56980514526367,74634.8046875,49.0172119140625,152.11158752441406
2024-05-23,513.4638671875,63.28943634033203,75211.1328125,48.800071716308594,153.02731323242188
2024-05-24,516.8612060546875,63.98101806640625,72905.8125,49.272117614746094,155.862060546875
2024-05-28,517.2223510742188,64.34551239013672,74538.7421875,49.30988311767578,155.28729248046875
2024-05-29,513.6004638671875,63.0557975769043,72233.4296875,48.44131851196289,150.34841918945312
2024-05-30,510.1934814453125,63.6071891784668,70600.484375,48.81895446777344,149.00413513183594
2024-05-31,514.8403930664062,64.45765686035156,70600.484375,49.11162185668945,147.13375854492188
2024-06-03,515.260009765625,64.85952758789062,72713.703125,49.23435974121094,150.942626953125
2024-06-04,515.8361206054688,64.93428802490234,72329.4765625,48.885040283203125,148.52679443359375
2024-06-05,521.966796875,64.74736785888672,74346.6328125,49.56478500366211,158.7064971923828
2024-06-06,521.9571533203125,64.7099838256836,74346.6328125,49.69695663452149,157.87850952148438
2024-06-07,521.3225708007812,64.23336029052734,74250.578125,49.0172119140625,160.13851928710938
2024-06-10,522.9334106445312,64.8034439086914,72713.703125,48.69622802734375,163.81100463867188
2024-06-11,524.1926879882812,64.07756042480469,72233.4296875,48.00533676147461,161.42437744140625
2024-06-12,528.4979858398438,64.38825225830078,73482.140625,48.79547119140625,168.50636291503906
2024-06-13,529.56201171875,63.2208137512207,75499.2890625,47.75481033325195,168.9695587158203
2024-06-14,529.8843383789062,63.20197677612305,76459.84375,46.62742233276367,168.57864379882812
2024-06-17,534.1015014648438,62.71240615844727,75019.03125,47.24411392211914,173.2008819580078
2024-06-18,535.4586181640625,62.75949096679688,76651.953125,47.49464416503906,175.5950469970703
2024-06-20,534.0039672851562,62.59001922607422,78380.9453125,47.54281997680664,171.3832550048828
2024-06-21,533.2880249023438,62.14751815795898,76844.0703125,47.14775848388672,169.99563598632812
2024-06-24,531.5545043945312,62.618263244628906,77420.40625,47.55245590209961,163.9857635498047
2024-06-25,533.6014404296875,63.606815338134766,77612.515625,47.54281997680664,168.66661071777344
2024-06-26,534.2674560546875,63.37144470214844,78092.78125,47.13811874389648,168.14869689941406
2024-06-27,535.109619140625,63.69155502319336,78730.5390625,47.09957885742188,167.71871948242188
2024-06-28,533.0039672851562,64.24703216552734,78634.0625,47.05139923095703,169.84902954101562
2024-07-01,534.1008911132812,63.823368072509766,78923.5,47.5235481262207,168.4027557373047
2024-07-02,537.6953125,64.83075714111328,78923.5,47.35010528564453,171.69593811035156
2024-07-03,540.0947875976562,65.42388916015625,78923.5,48.12096405029297,178.33123779296875
2024-07-05,543.2093505859375,65.86638641357422,84037.140625,48.52566909790039,179.7970428466797
2024-07-08,543.8361206054688,65.54629516601562,84326.59375,48.198055267333984,182.37689208984372
2024-07-09,544.3649291992188,65.904052734375,84712.53125,47.668087005615234,180.31497192382807
2024-07-10,549.7515869140625,67.10914611816406,84712.53125,48.35222625732422,186.69615173339844
2024-07-11,545.0112915039062,66.85494995117188,84519.5546875,48.535301208496094,180.29544067382807
2024-07-12,548.448974609375,67.22212982177734,81432.078125,49.200172424316406,183.0804748535156
2024-07-15,549.957275390625,66.90202331542969,83651.203125,48.66057205200195,180.9990234375
2024-07-16,553.2186889648438,67.69287109375,84616.0234375,48.70874786376953,181.80032348632807
2024-07-17,545.4618530273438,67.29745483398438,83651.203125,48.149879455566406,167.2985076904297
2024-07-18,541.27001953125,66.2806396484375,83844.1640625,47.88007354736328,167.95323181152344
2024-07-19,537.6757202148438,65.86638641357422,81432.078125,47.46573638916016,161.9922637939453
2024-07-22,543.2190551757812,66.18649291992188,80081.3125,48.32331848144531,165.49069213867188
2024-07-23,542.366943359375,66.1300048828125,80949.6640625,47.9475212097168,165.949951171875
2024-07-24,530.0755615234375,64.83075714111328,79116.4765625,47.24411392211914,156.15830993652344
2024-07-25,527.313720703125,63.81394577026367,77572.734375,46.99358367919922,156.6273651123047
2024-07-26,533.2194213867188,64.67070007324219,78055.15625,47.68735885620117,158.2495574951172
2024-07-29,533.5328979492188,64.82134246826172,78344.6015625,47.186302185058594,156.36351013183594
2024-07-30,530.829833984375,64.90607452392578,78151.6484375,47.29229736328125,151.01817321777344
2024-07-31,539.4581909179688,66.81729125976562,80949.6640625,47.61027145385742,162.02159118652344
2024-08-01,531.8189697265625,63.597415924072266,80177.796875,46.37689971923828,154.57522583007812
2024-08-02,521.9172973632812,60.86709976196289,76800.875,46.01073455810547,146.44482421875
2024-08-05,506.7171630859375,59.718482971191406,68889.2265625,45.24951171875,144.57835388183594
2024-08-06,511.388916015625,59.42662048339844,69950.546875,45.25914764404297,151.84881591796875
2024-08-07,507.9707336425781,60.415184020996094,72073.171875,45.45185852050781,151.5067596435547
2024-08-08,519.7136840820312,61.69560241699219,70818.8984375,46.08782196044922,160.80006408691406
2024-08-09,522.0054321289062,61.54496765136719,72073.171875,46.24199676513672,163.31149291992188
2024-08-12,522.2797241210938,61.8838996887207,72845.0625,46.09745788574219,163.8098602294922
2024-08-13,530.8689575195312,63.65389633178711,73423.9453125,46.762325286865234,168.4125213623047
2024-08-14,532.543701171875,63.748043060302734,74485.2578125,47.00321578979492,166.09654235839844
2024-08-15,541.671630859375,64.97197723388672,74485.2578125,47.63917922973633,169.99563598632812
2024-08-16,542.8860473632812,65.3109130859375,77379.7734375,47.99570846557617,170.56240844726562
2024-08-19,548.0767822265625,66.24298095703125,75546.5859375,48.58348083496094,171.45166015625
2024-08-20,547.1856689453125,65.9228744506836,76125.4921875,48.48712539672852,168.1193389892578
2024-08-21,549.0660400390625,66.68547821044922,75546.5859375,49.03636169433594,167.53305053710938
2024-08-22,544.7566528320312,66.19590759277344,75546.5859375,48.60275268554688,162.64700317382812
2024-08-23,550.5448608398438,67.72111511230469,74967.6875,49.42179489135742,167.37669372558594
2024-08-26,549.2325439453125,66.873779296875,73423.9453125,49.25798797607422,165.21705627441406
2024-08-27,549.9866943359375,67.53282165527344,73134.4921875,49.43143081665039,166.66331481933594
2024-08-28,546.7938232421875,67.24095916748047,73713.3984375,49.238712310791016,165.34408569335938
2024-08-29,546.8427734375,67.35394287109375,71397.7890625,49.325439453125,165.29522705078125
2024-08-30,552.0628662109375,67.75877380371094,71687.2421875,49.49887847900391,167.787109375
2024-09-03,540.7019653320312,66.7419662475586,69950.546875,48.58348083496094,156.83258056640625
2024-09-04,539.5953369140625,66.0546875,67538.453125,48.43894577026367,157.20391845703125
2024-09-05,538.282958984375,66.45011138916016,66573.6171875,48.419677734375,159.9694366455078
2024-09-06,529.2236328125,64.10580444335938,66477.140625,47.57173156738281,153.24623107910156
2024-09-09,535.1488037109375,65.27324676513672,65126.37109375,47.95716094970703,159.0703887939453
2024-09-10,537.4797973632812,65.09436798095703,63872.08203125,47.6488151550293,158.72837829589844
2024-09-11,542.9937744140625,65.48979949951172,62617.80078125,48.1016960144043,166.35060119628906
2024-09-12,547.567626953125,66.13941955566406,63968.5703125,48.37149429321289,168.14158630371094
2024-09-13,550.4273681640625,65.78166198730469,62135.3828125,48.67984390258789,169.19107055664062
2024-09-16,551.2402954101562,66.4124526977539,62135.3828125,48.96891021728516,165.836669921875
2024-09-17,551.465576171875,65.63101959228516,,48.901466369628906,164.13986206054688
2024-09-18,549.8298950195312,65.3297348022461,,48.75692367553711,164.07118225097656
2024-09-19,559.2125244140625,67.06208038330078,60881.09375,49.82649230957031,172.83970642089844
2024-09-20,558.2459106445312,67.09972381591797,60784.609375,49.12308120727539,170.74073791503906
2024-09-23,559.640869140625,67.50457763671875,60398.67578125,49.1712646484375,171.40771484375
2024-09-24,561.2420654296875,66.92085266113281,60977.57421875,49.778316497802734,178.47940063476562
2024-09-25,560.0043334960938,66.79845428466797,60012.74609375,49.4603385925293,178.8521270751953
2024-09-26,562.2244873046875,68.71908569335938,62424.83203125,50.79007339477539,183.24620056152344
2024-09-27,561.4091186523438,66.92085266113281,62289.96484375,50.86716079711914,174.55613708496094
2024-09-30,563.6588745117188,67.35394287109375,59670.2890625,50.32755661010742,170.33863830566406
2024-10-01,558.6093139648438,67.44808197021484,59670.2890625,49.58560180664063,168.7693328857422
2024-10-02,558.8450927734375,67.06208038330078,59476.2421875,49.43143081665039,172.4277801513672
2024-10-03,557.8234252929688,66.79845428466797,59476.2421875,48.91109848022461,176.03717041015625
2024-10-04,562.8924560546875,67.67404174804688,58797.07421875,49.26762390136719,177.6849365234375
2024-10-07,557.8037719726562,66.88319396972656,59185.1640625,48.94964218139648,180.9706878662109
2024-10-08,563.0792236328125,67.09032440185547,58505.99609375,49.0074577331543,182.48114013671875
2024-10-09,566.9793701171875,66.7419662475586,58505.99609375,49.13272476196289,183.55023193359372
2024-10-10,565.9871215820312,66.75138854980469,57147.64453125,48.978553771972656,182.21633911132807
2024-10-11,569.3763427734375,66.89260864257812,57535.74609375,49.25798797607422,187.1498260498047
2024-10-14,574.0328979492188,67.00558471679688,57535.74609375,49.52779006958008,188.5229949951172
2024-10-15,569.5729370117188,65.63101959228516,59185.1640625,48.47748947143555,183.5404357910156
2024-10-16,572.048583984375,66.02644348144531,57729.796875,48.41004180908203,183.8837127685547
2024-10-17,572.0975341796875,65.67809295654297,57923.84765625,48.52566909790039,201.8915252685547
2024-10-18,574.2981567382812,66.02644348144531,57438.71875,49.02672958374024,196.9285888671875
2024-10-21,573.3550415039062,64.93431854248047,57244.671875,48.44858169555664,198.0761566162109
2024-10-22,573.050537109375,64.07756042480469,55983.3515625,48.226959228515625,194.67271423339844
2024-10-23,567.8142700195312,62.76890182495117,57341.6953125,47.88971328735352,197.00706481933597
2024-10-24,569.0422973632812,63.286720275878906,54916.0703125,48.198055267333984,194.13327026367188
2024-10-25,568.8458251953125,63.30553817749024,54236.8984375,47.99570846557617,199.5375823974609
2024-10-28,570.6043701171875,63.73862838745117,56371.4453125,48.44858169555664,190.9456024169922
2024-10-29,571.5277709960938,64.3600082397461,57826.81640625,48.15950775146485,193.16226196289065
2024-10-30,569.7987670898438,64.41649627685547,57341.6953125,47.75481033325195,190.7494354248047
2024-10-31,558.6289672851562,64.08697509765625,57438.71875,47.50428009033203,186.885009765625
2024-11-01,560.9867553710938,64.00225067138672,56565.49609375,47.6488151550293,189.2487945556641
2024-11-04,559.7783203125,64.0587387084961,56953.59375,47.629539489746094,187.88543701171875
2024-11-05,566.5470581054688,65.0284652709961,55886.3203125,48.09206008911133,192.0048675537109
2024-11-06,580.6346435546875,65.32032012939453,55595.25,46.72378158569336,189.51361083984372
2024-11-07,585.1240844726562,65.88522338867188,55595.25,47.5235481262207,197.33071899414065
2024-11-08,587.6588134765625,65.36740112304688,55304.171875,46.77196502685547,197.3405303955078
2024-11-11,588.2186889648438,65.52745819091797,53363.67578125,46.7430534362793,190.3277130126953
2024-11-12,586.3914184570312,64.49181365966797,51423.1796875,45.74093627929688,188.09141540527344
2024-11-13,586.67626953125,63.77628707885742,49094.58203125,45.46149826049805,183.0794677734375
2024-11-14,582.9039306640625,63.85160446166992,48415.4140625,45.81801986694336,184.88414001464844
2024-11-15,575.437744140625,63.54091262817383,51908.3046875,45.702392578125,182.44189453125
2024-11-18,577.7955322265625,63.9080924987793,55013.09375,45.89510726928711,183.8837127685547
2024-11-19,579.90771484375,63.81394577026367,54625.00390625,45.63494491577149,186.03170776367188
2024-11-20,580.1041259765625,63.343204498291016,53654.75390625,45.46149826049805,184.74685668945312
2024-11-21,583.21826171875,63.522090911865234,54722.0234375,45.28805923461914,187.57159423828125
2024-11-22,585.0259399414062,63.9739990234375,54333.92578125,45.32659912109375,186.4338531494141
2024-11-25,587.0103759765625,64.41649627685547,56177.3984375,45.65421676635742,181.5297698974609
2024-11-26,590.075439453125,64.08697509765625,56565.49609375,45.32659912109375,180.3135223388672
2024-11-27,588.2874755859375,63.9080924987793,54625.00390625,45.577125549316406,177.71438598632812
2024-11-29,591.9419555664062,65.61219024658203,52587.48046875,46.116729736328125,181.11782836914065
2024-12-02,593.0029296875,66.4124526977539,52005.328125,46.16490936279297,190.6709747314453
2024-12-03,593.2779541015625,67.36335754394531,52005.328125,46.39617156982422,195.0748443603516
2024-12-04,596.9619140625,66.98675537109375,51520.20703125,46.65633392333984,196.84033203125
2024-12-05,595.9796142578125,66.8643569946289,52102.3515625,47.24411392211914,200.38108825683597
2024-12-06,597.109375,66.92085266113281,52490.453125,47.46573638916016,199.12564086914065
2024-12-09,594.034423828125,66.3371353149414,51811.28515625,47.330833435058594,195.34945678710935
2024-12-10,592.1876220703125,65.97936248779297,52393.42578125,47.06103515625,188.25816345214844
2024-12-11,596.7655639648438,66.91143798828125,52393.42578125,47.1959342956543,190.86715698242188
2024-12-12,593.6906127929688,66.25240325927734,54236.8984375,46.93577194213867,188.3836975097656
2024-12-13,593.5728149414062,65.4709701538086,54430.953125,47.089942932128906,197.7605743408203
2024-12-16,596.1072998046875,65.13203430175781,53945.82421875,46.9261360168457,198.9707946777344
2024-12-17,593.6513061523438,64.90636444091797,52587.48046875,46.72823715209961,197.4358673095703
2024-12-18,575.95849609375,63.28084182739258,53266.64453125,45.5544548034668,192.41781616210935
2024-12-19,575.7815551757812,63.48163604736328,51520.20703125,45.58355712890625,191.5126190185547
2024-12-20,582.6973266601562,63.30952453613281,51423.1796875,45.71936798095703,194.04132080078125
2024-12-23,586.1865844726562,63.57725524902344,51908.3046875,45.83577346801758,204.0282287597656
2024-12-24,592.7020263671875,63.539005279541016,52781.53125,46.14619827270508,203.0147857666016
2024-12-26,592.7415771484375,64.27527618408203,52005.328125,46.31111145019531,199.79730224609372
2024-12-27,586.5020751953125,64.762939453125,52457.6171875,46.12679672241211,198.3903045654297
2024-12-30,579.80908203125,64.21791076660156,51969.18359375,45.72906875610352,197.17022705078125
2024-12-31,577.69970703125,64.16053771972656,51969.18359375,45.78727340698242,194.31683349609372
2025-01-02,576.2802734375,64.07447814941406,52164.55859375,45.4283447265625,198.34109497070312
2025-01-03,583.4857788085938,64.33264923095703,53141.421875,45.505950927734375,205.25814819335935
2025-01-06,586.8469848632812,64.47608184814453,54606.71875,46.57302474975586,216.47496032714844
2025-01-07,580.2132568359375,64.32308197021484,54118.2890625,46.58272552490234,208.02296447753903
2025-01-08,581.0609741210938,64.16053771972656,55974.33203125,46.38871383666992,203.7920837402344
2025-01-10,572.1896362304688,62.38201522827149,54020.6015625,46.04919052124024,205.02198791503903
2025-01-13,573.0768432617188,62.55413055419922,52848.3671875,45.83577346801758,198.12461853027344
2025-01-14,573.8652954101562,62.42982482910156,52652.9921875,46.27230453491211,198.21319580078125
2025-01-15,584.3040161132812,63.36689376831055,52457.6171875,46.70883941650391,203.47723388671875
2025-01-16,583.1802368164062,62.965293884277344,53043.73828125,47.242374420166016,211.33883666992188
2025-01-17,589.0353393554688,63.28084182739258,52457.6171875,47.5818977355957,208.1016998291016
2025-01-21,594.4270629882812,64.38046264648438,52262.24609375,48.55196762084961,215.1860198974609
2025-01-22,597.7686157226562,64.30397033691406,53043.73828125,48.53256607055664,219.61370849609372
2025-01-23,601.03125,64.84899139404297,52457.6171875,48.978797912597656,221.01089477539065
2025-01-24,599.2766723632812,65.48008728027344,52457.6171875,49.15340805053711,218.31491088867188
2025-01-27,590.7997436523438,64.77249908447266,52457.6171875,49.14371109008789,189.22003173828125
2025-01-28,595.8760986328125,65.3175277709961,,48.89149475097656,199.14788818359372
2025-01-29,593.204833984375,65.1167221069336,,49.0176010131836,199.0790557861328
2025-01-30,596.388671875,66.09204864501953,,49.444435119628906,204.80551147460935
2025-01-31,593.2146606445312,65.3175277709961,51187.6953125,49.05640411376953,205.9567108154297
2025-02-03,589.2225952148438,64.69600677490234,49820.0859375,48.23184585571289,196.58970642089844
2025-02-04,593.17529296875,65.27928161621094,51480.75390625,48.93999862670898,200.7714080810547
2025-02-05,595.580322265625,66.09204864501953,51676.125,49.298919677734375,205.21878051757807
2025-02-06,597.650390625,66.35977935791016,52750.6796875,49.72574996948242,207.1177520751953
2025-02-07,592.1796875,65.48008728027344,52457.6171875,49.172813415527344,202.8081512451172
2025-02-10,596.2012939453125,65.7382583618164,54313.6640625,49.53174209594727,204.60873413085935
2025-02-11,596.65478515625,65.72869110107422,54411.34375,50.10408020019531,205.38604736328125
2025-02-12,594.732666015625,65.04022979736328,54509.03125,50.68612289428711,203.06398010253903
2025-02-13,601.011474609375,66.22592163085938,54509.03125,51.23905944824219,198.58706665039065
2025-02-14,600.9820556640625,66.33110046386719,54704.41015625,51.5397834777832,200.62380981445312
2025-02-18,602.746337890625,67.02911376953125,55583.58203125,51.821102142333984,199.48243713378903
2025-02-19,604.1658325195312,66.57014465332031,57341.9375,50.996543884277344,197.72120666503903
2025-02-20,601.6522827148438,66.65619659423828,57048.87890625,51.35546875,196.88487243652344
2025-02-21,591.361572265625,66.0633544921875,56853.5078125,51.0256462097168,195.05474853515625
2025-02-24,588.670654296875,65.76693725585938,55974.33203125,51.01594543457031,188.57064819335935
2025-02-25,585.7430419921875,66.42671203613281,55876.64453125,51.6270866394043,186.3272857666016
2025-02-26,586.0387573242188,66.4649658203125,55290.52734375,51.69499588012695,191.492919921875
2025-02-27,576.6843872070312,65.97730255126953,54997.4609375,50.76372909545898,178.18032836914062
2025-02-28,585.6838989257812,65.47052001953125,53239.109375,50.82192993164063,177.62933349609375
2025-03-03,575.4227905273438,66.1781005859375,53239.109375,51.91810989379883,170.19078063964844
2025-03-04,568.611572265625,65.6330795288086,53239.109375,52.02481842041016,177.10784912109375
2025-03-05,574.722900390625,67.0769271850586,52750.6796875,53.79034423828125,181.31906127929688
2025-03-06,564.5209350585938,66.56057739257812,53043.73828125,53.37321090698242,173.02452087402344
2025-03-07,567.6849365234375,67.0960464477539,52457.6171875,54.013458251953125,174.2544403076172
2025-03-10,552.5643920898438,65.67131805419922,52457.6171875,52.626258850097656,167.90805053710938
2025-03-11,547.970947265625,65.26972198486328,52359.9296875,52.7232666015625,168.22293090820312
2025-03-12,550.8787841796875,66.47451782226562,53629.85546875,52.800872802734375,174.3232879638672
2025-03-13,543.5352783203125,66.22592163085938,53434.484375,52.22853088378906,168.83294677734375
2025-03-14,554.7625122070312,67.2681655883789,53434.484375,53.48962020874024,171.29278564453125
2025-03-17,559.0404663085938,67.97573852539062,56267.38671875,54.05226135253906,173.40823364257812
2025-03-18,552.998046875,67.78450775146484,56267.38671875,54.37238311767578,171.01193237304688
